Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
15,3917.4520,3.65e+12,1.0,0.0,3494.8858777429978,2050.0037878716707,1.47e+05,226885.21078737572,2500.6377405741277,100000000.0,5.720287013407376e-06,0.7338086749851456,0.9545561335571546,0.94,0.6510544318025709,0.3447600364497311,1.673266969244167,0.0,1683.0,1235.0,
16,4177.8771,3.50e+12,1.0,0.0,3586.1488908674596,2055.541862390783,1.46e+05,225801.7237615051,2519.229551550572,100000000.0,5.656792973293209e-06,0.7338086749851456,0.970557009548249,0.94,0.6698665795350935,0.33961350441863514,1.6569050744419074,0.0,1683.0,1235.0,
17,4424.1854,3.49e+12,1.0,0.0,3585.4356435298437,2048.6828080587957,1.46e+05,225176.72387943597,2512.3251737288538,100000000.0,5.6428678054577694e-06,0.7338086749851456,0.9701080771809913,0.94,0.6696466632382012,0.3371547574132515,1.6557129331141613,0.0,1683.0,1235.0,
18,4704.2525,3.47e+12,1.0,0.0,3606.0402715021182,2050.5597224615394,1.46e+05,224123.1780162731,2510.3196318702126,100000000.0,5.63207409060666e-06,0.7338086749851456,0.9736703123289181,0.94,0.6738683451822916,0.33359591787117227,1.648785559052319,0.0,1683.0,1235.0,
19,4962.7159,3.46e+12,1.0,0.0,3602.371867060139,2034.7421401413121,1.46e+05,223370.76742070387,2502.6085022484795,100000000.0,5.605616677298695e-06,0.7338086749851456,0.9720220922819095,0.94,0.6731596022396626,0.32991995749388336,1.6484577308903852,0.0,1683.0,1235.0,
20,5239.8370,3.45e+12,1.0,0.0,3607.5308014151133,2028.6950851734564,1.46e+05,222736.82401753223,2500.114557411819,100000000.0,5.596200251051968e-06,0.7338086749851456,0.972597543741812,0.94,0.6745106036043187,0.3268872630488318,1.6433274036290044,0.0,1683.0,1235.0,
21,5504.4968,3.45e+12,1.0,0.0,3603.633643288561,2024.5398105241052,1.46e+05,222727.00509922655,2500.2575584594047,100000000.0,5.592850989453832e-06,0.7338086749851456,0.9717223042926029,0.94,0.6738195278172323,0.32648644655328185,1.6435809923746347,0.0,1683.0,1235.0,
22,5778.5035,5.31e+12,1.0,0.0,3421.377935681074,2217.7974875378995,1.51e+05,228640.45464931685,3236.0044003184526,100000000.0,5.519463033776522e-06,0.7338086749851456,0.9826081244284341,0.94,0.6499119757844993,0.3661489159168139,1.6084459853458117,0.0,1683.0,1235.0,
23,6049.2160,5.31e+12,1.0,0.0,3421.377935681074,2217.7974875378995,1.51e+05,228640.45464931685,3236.0044003184526,100000000.0,5.519463033776522e-06,0.7338086749851456,0.9826081244284341,0.94,0.6499119757844993,0.3661489159168139,1.6084459853458117,0.0,1683.0,1235.0,
24,6299.3378,5.23e+12,1.0,0.0,3448.4074901573026,2241.316862976501,1.50e+05,230023.06805686955,2927.4358563021915,100000000.0,5.486181869791326e-06,0.7338086749851456,0.9898212403161626,0.94,0.6560547478019663,0.37202094346915426,1.6056745252712719,0.0,1683.0,1235.0,
25,6573.2453,5.26e+12,1.0,0.0,3483.82469569952,1925.1999906571918,1.50e+05,229681.94135608175,2832.9946680998028,100000000.0,5.27507555440314e-06,0.7338086749851456,0.9993624140292867,0.94,0.6665516356480639,0.34963431415640606,1.6602192392313837,0.0,1683.0,1235.0,
26,6820.9178,5.23e+12,1.0,0.0,3490.903996519849,1828.368353712975,1.50e+05,228785.80317727762,2772.2504810728046,100000000.0,5.2490663636282235e-06,0.7338086749851456,0.9999042582484463,0.94,0.6685029086898183,0.34013933796534385,1.677262098614651,0.0,1683.0,1235.0,
27,7100.3233,5.20e+12,1.0,0.0,3489.5443371556485,1821.7278339329405,1.50e+05,228397.2149892138,2809.307716306199,100000000.0,5.229436474772758e-06,0.7338086749851456,0.9985957247824877,0.94,0.6677800606590933,0.33869071001934936,1.681113609056699,0.0,1683.0,1235.0,
28,7353.2976,5.04e+12,1.0,0.0,3537.284284781587,1627.4011061891558,1.50e+05,225689.4219995023,3179.409567812898,100000000.0,5.128048254872075e-06,0.7338086749851456,0.99944437893112,0.94,0.6762257593389549,0.315460333593807,1.7249702216556035,0.0,1683.0,1235.0,
29,7631.2630,4.91e+12,1.0,0.0,3571.8286849594097,1497.2952464805085,1.49e+05,224285.99975920306,3479.35646873118,100000000.0,5.085880293265722e-06,0.7338086749851456,0.9996142369899376,0.94,0.6819374763827809,0.30108805664115035,1.7577019740126147,0.0,1683.0,1235.0,
30,7886.6025,4.93e+12,1.0,0.0,3570.4612011133927,1477.0547786146303,1.49e+05,224184.26122966866,3466.3205124399674,100000000.0,5.066376458555057e-06,0.7338086749851456,0.9999158648188683,0.94,0.6818178988788539,0.2999473316170619,1.7621674336850488,0.0,1683.0,1235.0,
31,8167.7457,4.94e+12,1.0,0.0,3569.201213978088,1457.7243445608415,1.49e+05,224259.28324016705,3471.6370222179467,100000000.0,5.056195530184075e-06,0.7338086749851456,0.9999676306044013,0.94,0.6817090476291364,0.29918634990623016,1.7669024282946482,0.0,1683.0,1235.0,
32,8410.3159,4.93e+12,1.0,0.0,3576.5194481193234,1369.821653771,1.49e+05,223519.74921524888,3592.0144816880793,100000000.0,5.042692552371681e-06,0.7338086749851456,0.9999690624176009,0.94,0.682975523019631,0.2916727386762956,1.78878694843091,0.0,1683.0,1235.0,
33,8676.7336,4.93e+12,1.0,0.0,3577.2332605442216,1359.4068114876573,1.49e+05,223569.31203570595,3631.4500043052894,100000000.0,5.0344725924785155e-06,0.7338086749851456,0.9998802704578786,0.94,0.6829714451572715,0.2913764685986443,1.7927831336570113,0.0,1683.0,1235.0,
34,8923.5343,4.93e+12,1.0,0.0,3581.872355524526,1347.2163636643254,1.49e+05,222975.65880537662,3829.9157768137625,100000000.0,4.978436296016796e-06,0.7338086749851456,0.9991875687731977,0.94,0.6825930097428488,0.2901610684327086,1.8037200442411945,0.0,1683.0,1235.0,
35,9204.9606,4.86e+12,1.0,0.0,3605.972807536256,1222.2322392412311,1.48e+05,219540.14520233157,4675.524454865749,100000000.0,4.897211063198276e-06,0.7338086749851456,0.9964103809769626,0.94,0.6819228332189389,0.27789311732572475,1.8658640656111836,0.0,1683.0,1235.0,
36,9458.7785,4.87e+12,1.0,0.0,3603.1100835785455,1166.037112087697,1.49e+05,219397.56426572378,4581.409597071905,100000000.0,4.8656633826902245e-06,0.7338086749851456,0.9968727687574244,0.94,0.6822773174977999,0.2737610531009814,1.8744050875827054,0.0,1683.0,1235.0,
37,9741.9272,4.86e+12,1.0,0.0,3607.006107195321,1139.8862927448026,1.48e+05,218660.0075014418,4689.794231749047,100000000.0,4.860310002644817e-06,0.7338086749851456,0.9965672715118025,0.94,0.6823067563331812,0.270803426914493,1.8846178402700744,0.0,1683.0,1235.0,
38,10032.3058,4.86e+12,1.0,0.0,3607.1254563975363,1143.2947939151347,1.48e+05,218676.03105198313,4709.015904213298,100000000.0,4.859428123560398e-06,0.7338086749851456,0.9964775633345803,0.94,0.6821919764128436,0.27119549002564985,1.884770574754556,0.0,1683.0,1235.0,
39,10387.2244,4.85e+12,1.0,0.0,3607.906288460047,1137.920920180104,1.48e+05,218544.39246462617,4729.89615949492,100000000.0,4.859364739067206e-06,0.7338086749851456,0.9964148477956054,0.94,0.6822104150874628,0.27061996813542943,1.8867939234267612,0.0,1683.0,1235.0,
40,10823.0285,4.85e+12,1.0,0.0,3607.8414157861034,1139.3344025339754,1.48e+05,218551.14173947414,4732.986028157784,100000000.0,4.859244898841912e-06,0.7338086749851456,0.9963976766571938,0.94,0.6821704741869932,0.2707597302636311,1.8866534581586025,0.0,1683.0,1235.0,
41,11133.7605,4.89e+12,1.0,0.0,3618.6475124761255,1155.7847383534254,1.48e+05,218239.36048893968,4773.491615118874,100000000.0,4.807906659381757e-06,0.7338086749851456,0.99875587005737,0.94,0.6846509024658856,0.27107206740172374,1.8827693937695957,0.0,1683.0,1235.0,
42,11570.6890,4.93e+12,1.0,0.0,3623.195862724705,1185.2041572398311,1.48e+05,218297.543351722,4762.0303664776375,100000000.0,4.790648187854623e-06,0.7338086749851456,0.9999669574256639,0.94,0.6857626193270212,0.27321942671863214,1.8771127772742278,0.0,1683.0,1235.0,
43,11978.9274,4.92e+12,1.0,0.0,3623.8733049062475,1177.2852876843467,1.48e+05,218206.7477869923,4765.911793051298,100000000.0,4.789980333856348e-06,0.7338086749851456,0.9999891462358464,0.94,0.68588038661552,0.2723881088488972,1.878334968792022,0.0,1683.0,1235.0,
44,12326.6591,4.93e+12,1.0,0.0,3623.2344682241865,1181.9149467216562,1.48e+05,218244.05627134375,4831.90923133326,100000000.0,4.7786354729145815e-06,0.7338086749851456,0.9999838876801284,0.94,0.6857679026464878,0.27308715448731097,1.8783780911063848,0.0,1683.0,1235.0,
45,12597.9746,4.92e+12,1.0,0.0,3627.071840268467,1140.1083563537793,1.48e+05,217503.71891452663,5123.165570276131,100000000.0,4.752945039415103e-06,0.7338086749851456,0.9999511731864814,0.94,0.686078804293729,0.26942250553856817,1.8911982652486348,0.0,1683.0,1235.0,
46,12883.3585,4.92e+12,1.0,0.0,3628.8056586584653,1122.8358107575946,1.48e+05,217155.37928329746,5294.759780623291,100000000.0,4.750073706609443e-06,0.7338086749851456,0.9999652012609431,0.94,0.6862035535073583,0.26803672309057136,1.8974521630232908,0.0,1683.0,1235.0,
47,13121.9992,4.92e+12,1.0,0.0,3628.0266295952233,1134.3989858741006,1.48e+05,217353.80624302238,5195.479554049714,100000000.0,4.748762426937141e-06,0.7338086749851456,0.9999983953786853,0.94,0.6861728027257852,0.2689434348413532,1.8936208947919608,0.0,1683.0,1235.0,
48,13389.5689,5.04e+12,1.0,0.0,3442.1291888134574,927.2925907946808,1.51e+05,213122.8289627329,7798.531848888453,100000000.0,4.7385794138327516e-06,0.7338086749851456,0.999348300034979,0.94,0.659205716080858,0.25877753547760124,1.9390618170427008,0.0,1683.0,1235.0,
49,13625.8511,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
50,13896.7838,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
51,14144.7156,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
52,14412.3053,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
53,14665.5079,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
54,14921.2735,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
55,15182.7217,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
56,15426.7854,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
57,15701.8219,5.04e+12,1.0,0.0,3442.138383773532,892.0420949326133,1.51e+05,212734.38777853647,7945.615461274529,100000000.0,4.734751141576403e-06,0.7338086749851456,0.9995483892896305,0.94,0.6593971357098628,0.25580987664863986,1.9483222372322566,0.0,1683.0,1235.0,
58,15946.0620,5.04e+12,1.0,0.0,3450.8786774632135,902.500761960717,1.51e+05,213066.57274843784,7827.370234183143,100000000.0,4.721720256890656e-06,0.7338086749851456,0.9997713826692196,0.94,0.6607754214400587,0.2566612758748753,1.946420111027001,0.0,1683.0,1235.0,
59,16207.8165,4.95e+12,1.0,0.0,3477.682476101436,923.9399261856604,1.50e+05,213116.1329814412,7779.234151007371,100000000.0,4.66608313648158e-06,0.7338086749851456,0.9968098071363565,0.94,0.6633855743413808,0.25490598177738094,1.9389312779745564,0.0,1683.0,1235.0,
60,16433.5247,5.10e+12,1.0,0.0,3377.7612900638533,746.044963603706,1.52e+05,205454.0859865127,7465.423521056184,100000000.0,4.545708782676174e-06,0.7338086749851456,0.999257565406799,0.94,0.6456218950425405,0.23869016724366104,1.984788163606407,0.0,1683.0,1235.0,
61,16689.1395,4.74e+12,1.0,0.0,3489.1281070175446,861.5214636265824,1.50e+05,206896.6934637371,7534.049792927468,100000000.0,4.452305619179423e-06,0.7338086749851456,0.998873454107147,0.94,0.66290424930011,0.24111474201852157,1.954197726082083,0.0,1683.0,1235.0,
62,16911.8554,4.76e+12,1.0,0.0,3391.6767053849153,786.9039399087094,1.51e+05,199969.04104736965,7627.145404555296,100000000.0,4.344791872671475e-06,0.7338086749851456,0.9990011627833235,0.94,0.6434600416666579,0.23265282238576038,1.9689167530034681,0.0,1683.0,1235.0,
63,17165.4911,4.87e+12,1.0,0.0,3369.7781911001684,624.1388722490003,1.52e+05,196405.643058568,6279.837506855995,100000000.0,4.25830946029657e-06,0.7338086749851456,0.9999385065818396,0.94,0.6391759495934464,0.22018333775123533,2.0347995653502013,0.0,1683.0,1235.0,
64,17381.5990,4.45e+12,1.0,0.0,3356.6748540734848,528.2460745043513,1.51e+05,192984.03166553949,11554.030397613042,100000000.0,4.171134628346206e-06,0.7338086749851456,0.9942129623909115,0.94,0.6345588612332808,0.21052070940228712,2.0864908442824768,0.0,1683.0,1235.0,
65,17637.3780,4.59e+12,1.0,0.0,3365.534342536499,439.4860008025689,1.51e+05,185789.39647374605,12097.548364885635,100000000.0,4.067695370213148e-06,0.7338086749851456,0.996728880672367,0.94,0.6352386722322456,0.19506599337319008,2.1281492075585033,0.0,1683.0,1235.0,
66,17860.8699,4.55e+12,1.0,0.0,3360.7860221161022,379.30436459181635,1.51e+05,182257.92895976926,12986.141968624033,100000000.0,3.961545484343465e-06,0.7338086749851456,0.998123087546664,0.94,0.6338444667346465,0.18856680643041146,2.164740376539649,0.0,1683.0,1235.0,
67,18129.1763,4.55e+12,1.0,0.0,3343.387677827792,365.2440251675305,1.52e+05,180664.09738713605,13076.88498587652,100000000.0,3.952220647801096e-06,0.7338086749851456,0.9999488517644579,0.94,0.6306684123506138,0.18698395033208576,2.1683616975456292,0.0,1683.0,1235.0,
68,18343.3367,4.58e+12,1.0,0.0,3356.067865951776,359.4472137884924,1.52e+05,179934.3251099209,13498.692399226402,100000000.0,3.936527916221215e-06,0.7338086749851456,0.9984760476273653,0.94,0.6318486886044304,0.18529362608725158,2.179559523813233,0.0,1683.0,1235.0,
69,18609.4941,4.40e+12,1.0,0.0,3541.9222828622956,464.9381681794806,1.49e+05,187288.31597210636,17629.491770285444,100000000.0,3.847674755916791e-06,0.7338086749851456,0.997311251930096,0.94,0.6634966679963166,0.19192780876450802,2.156437674096701,0.0,1683.0,1235.0,
70,18828.7796,4.31e+12,1.0,0.0,3558.0669019490406,352.27095225749633,1.49e+05,183501.57601462974,20540.973186009847,100000000.0,3.754823818434716e-06,0.7338086749851456,0.9994503469943239,0.94,0.66587415443121,0.1821178506316269,2.2278863177686477,0.0,1683.0,1235.0,
71,19086.5264,4.22e+12,1.0,0.0,3558.2532037549363,344.811801864881,1.49e+05,182687.1333850245,22303.270982247108,100000000.0,3.737431018762894e-06,0.7338086749851456,0.999088831393324,0.94,0.665410575262932,0.1810917850589565,2.235844938495659,0.0,1683.0,1235.0,
72,19322.0569,4.23e+12,1.0,0.0,3557.0823010773183,350.7932657410189,1.49e+05,182121.20819837778,22560.842530106325,100000000.0,3.7270189401301e-06,0.7338086749851456,0.9999285004611886,0.94,0.6652023434809673,0.1808699195172352,2.2320246907675854,0.0,1683.0,1235.0,
73,19582.6743,4.22e+12,1.0,0.0,3559.497202121369,342.4000928820079,1.49e+05,181896.0970621233,23071.149979396137,100000000.0,3.7216487015739356e-06,0.7338086749851456,0.9999315043585225,0.94,0.6656439343452191,0.17979862060611887,2.2344853814230037,0.0,1683.0,1235.0,
74,19820.5802,4.21e+12,1.0,0.0,3558.6876038894898,343.08720168109846,1.49e+05,181734.75078115315,23344.279437154284,100000000.0,3.7184095711870346e-06,0.7338086749851456,0.9999852132368967,0.94,0.6654783572413603,0.17956696751289974,2.2328024118794305,0.0,1683.0,1235.0,
75,20076.1646,4.07e+12,1.0,0.0,3582.068848033671,402.71478427801907,1.48e+05,184800.08957006593,25118.53427140633,100000000.0,3.7002728174128243e-06,0.7338086749851456,0.9996835915658309,0.94,0.6698596838512738,0.18489083148254376,2.193197565281345,0.0,1683.0,1235.0,
76,20307.6149,3.97e+12,1.0,0.0,3585.3761750466183,419.64704228304913,1.48e+05,184402.88582567964,30613.57603556839,100000000.0,3.690187667826473e-06,0.7338086749851456,0.9997267738550446,0.94,0.6705047593087972,0.18411711063071684,2.1734790564293682,0.0,1683.0,1235.0,
77,20555.6184,3.90e+12,1.0,0.0,3602.2492754568066,423.8991002635503,1.48e+05,184896.62314532645,32011.548202311216,100000000.0,3.680076893393588e-06,0.7338086749851456,0.9999235462024901,0.94,0.6736345328666289,0.18421131847526037,2.1732725337744836,0.0,1683.0,1235.0,
78,20792.5994,3.88e+12,1.0,0.0,3620.9835179264564,422.0232589106557,1.48e+05,186113.85407768848,30931.04018712828,100000000.0,3.668205568797792e-06,0.7338086749851456,0.9999437692074978,0.94,0.6772337294130233,0.18552700886172602,2.1836685233661317,0.0,1683.0,1235.0,
79,21033.8386,3.78e+12,1.0,0.0,3639.821268712507,405.6486993415808,1.47e+05,186356.73483070233,32261.37249779515,100000000.0,3.658540273695938e-06,0.7338086749851456,0.9999381287865341,0.94,0.6806973753280047,0.18471148899887643,2.200551253860546,0.0,1683.0,1235.0,
80,21264.3345,3.75e+12,1.0,0.0,3651.85030067253,420.6362811104136,1.47e+05,187481.73395204564,32085.849222841658,100000000.0,3.6543088258183105e-06,0.7338086749851456,0.9999767761550398,0.94,0.6829823766949785,0.1864845922315993,2.1941641542207937,0.0,1683.0,1235.0,
81,21497.6608,3.69e+12,1.0,0.0,3670.699300620824,425.3022816443851,1.47e+05,188299.17104520934,32683.347499708376,100000000.0,3.649362836328115e-06,0.7338086749851456,0.9998908990925715,0.94,0.6864280836788725,0.18712451844311817,2.195630644097612,0.0,1683.0,1235.0,
82,21740.8007,3.59e+12,1.0,0.0,3696.88425685528,449.61869141050954,1.46e+05,190078.35747779615,34156.32754587218,100000000.0,3.6439291866338544e-06,0.7338086749851456,0.9999185998199267,0.94,0.6913245804472774,0.1896429905393996,2.1857111020394493,0.0,1683.0,1235.0,
83,22009.6884,3.47e+12,1.0,0.0,3731.7350436148417,479.7229343107605,1.46e+05,192567.3138752363,35333.94887207167,100000000.0,3.6389097855034495e-06,0.7338086749851456,0.9999860687239283,0.94,0.697840594418693,0.19333363161722295,2.176395008231861,0.0,1683.0,1235.0,
84,22292.2075,3.40e+12,1.0,0.0,3750.8240364915987,496.1331127746732,1.45e+05,194271.96736509158,34679.27257252927,100000000.0,3.6344994072751216e-06,0.7338086749851456,0.9999390270393244,0.94,0.7014358330526725,0.19549155553369488,2.167317151905164,0.0,1683.0,1235.0,
85,22556.4974,3.38e+12,1.0,0.0,3755.5097003279384,489.7827374468887,1.45e+05,194020.91877338858,35765.77942934973,100000000.0,3.6307224071177468e-06,0.7338086749851456,0.9999531634149746,0.94,0.7023178639854198,0.19469038291996119,2.170889819530539,0.0,1683.0,1235.0,
86,22842.7082,3.34e+12,1.0,0.0,3768.5592863254897,477.27073336418,1.45e+05,194513.17140136778,34919.07619012548,100000000.0,3.6262146575661164e-06,0.7338086749851456,0.9999898224987082,0.94,0.7047238594803722,0.19431029062153266,2.179521089816585,0.0,1683.0,1235.0,
87,23126.6623,3.31e+12,1.0,0.0,3778.6240597669102,468.46055174381024,1.45e+05,194863.87901498118,34217.772523471125,100000000.0,3.625089640836009e-06,0.7338086749851456,0.9999894751200951,0.94,0.7066039275364404,0.19434260154497557,2.1904466649595946,0.0,1683.0,1235.0,
88,23415.8578,3.30e+12,1.0,0.0,3780.1376062116606,475.8587031511838,1.45e+05,195138.83542982274,34296.6015851683,100000000.0,3.6238290819718783e-06,0.7338086749851456,0.9999793104429615,0.94,0.7068858522770902,0.1950657708256207,2.187175591111037,0.0,1683.0,1235.0,
89,23659.4566,3.23e+12,1.0,0.0,3801.9449912075806,494.7229274918685,1.45e+05,196700.5661828837,35621.72802438727,100000000.0,3.6225641594708855e-06,0.7338086749851456,0.9999908726786069,0.94,0.7109696776439498,0.1973127782824471,2.1799820678282336,0.0,1683.0,1235.0,
90,23941.7107,3.18e+12,1.0,0.0,3818.7451465807226,499.8947219862481,1.44e+05,197611.61810343218,36497.035647157056,100000000.0,3.6216332743361454e-06,0.7338086749851456,0.9999956594725186,0.94,0.7141091466697809,0.19832302239522331,2.180985161245105,0.0,1683.0,1235.0,
91,24177.8317,3.10e+12,1.0,0.0,3842.3805622049586,511.103723521089,1.44e+05,199000.2210480701,37315.83546481395,100000000.0,3.621207085709447e-06,0.7338086749851456,0.9999990938016484,0.94,0.7185283577818302,0.20010843433110925,2.1808245845537257,0.0,1683.0,1235.0,
92,24439.5140,3.12e+12,1.0,0.0,3835.7614538815496,509.82015330727216,1.44e+05,198644.28615461756,37423.29074346903,100000000.0,3.620946887903039e-06,0.7338086749851456,0.9999989797206189,0.94,0.7172874636440579,0.1997109412310196,2.179392453333531,0.0,1683.0,1235.0,
93,24672.7294,3.12e+12,1.0,0.0,3836.4845429078186,509.419203349566,1.44e+05,198676.50015149638,37677.040816039094,100000000.0,3.6208642503391038e-06,0.7338086749851456,0.9999990774593699,0.94,0.7174231040880457,0.19973818466103613,2.180029534937849,0.0,1683.0,1235.0,
